chr	pos	sample	meth_prop	cov
chr7	3129993	nsc_1_mat	NA	0
chr7	3129993	nsc_1_pat	NA	0
chr7	3129993	nsc_2_mat	NA	0
chr7	3129993	nsc_2_pat	1	1
chr7	3129993	nsc_3_mat	NA	0
chr7	3129993	nsc_3_pat	NA	0
chr7	3130039	nsc_1_mat	0	1
chr7	3130039	nsc_1_pat	NA	0
chr7	3130039	nsc_2_mat	1	1
chr7	3130039	nsc_2_pat	1	3
chr7	3130039	nsc_3_mat	0.8	5
chr7	3130039	nsc_3_pat	1	1
chr7	3130074	nsc_1_mat	NA	0
chr7	3130074	nsc_1_pat	NA	0
chr7	3130074	nsc_2_mat	NA	0
chr7	3130074	nsc_2_pat	NA	0
chr7	3130074	nsc_3_mat	1	1
chr7	3130074	nsc_3_pat	NA	0
chr7	3130183	nsc_1_mat	NA	0
chr7	3130183	nsc_1_pat	NA	0
chr7	3130183	nsc_2_mat	NA	0
chr7	3130183	nsc_2_pat	NA	0
chr7	3130183	nsc_3_mat	0	1
chr7	3130183	nsc_3_pat	0	1
chr7	3130255	nsc_1_mat	NA	0
chr7	3130255	nsc_1_pat	NA	0
chr7	3130255	nsc_2_mat	NA	0
chr7	3130255	nsc_2_pat	NA	0
chr7	3130255	nsc_3_mat	0	1
chr7	3130255	nsc_3_pat	NA	0
chr7	3130289	nsc_1_mat	NA	0
chr7	3130289	nsc_1_pat	NA	0
chr7	3130289	nsc_2_mat	NA	0
chr7	3130289	nsc_2_pat	NA	0
chr7	3130289	nsc_3_mat	1	1
chr7	3130289	nsc_3_pat	NA	0
chr7	3130546	nsc_1_mat	NA	0
chr7	3130546	nsc_1_pat	NA	0
chr7	3130546	nsc_2_mat	NA	0
chr7	3130546	nsc_2_pat	NA	0
chr7	3130546	nsc_3_mat	0	1
chr7	3130546	nsc_3_pat	NA	0
chr7	3130573	nsc_1_mat	1	1
chr7	3130573	nsc_1_pat	NA	0
chr7	3130573	nsc_2_mat	NA	0
chr7	3130573	nsc_2_pat	NA	0
chr7	3130573	nsc_3_mat	NA	0
chr7	3130573	nsc_3_pat	NA	0
chr7	3130647	nsc_1_mat	0	1
chr7	3130647	nsc_1_pat	NA	0
chr7	3130647	nsc_2_mat	NA	0
chr7	3130647	nsc_2_pat	NA	0
chr7	3130647	nsc_3_mat	NA	0
chr7	3130647	nsc_3_pat	NA	0
chr7	3130694	nsc_1_mat	0.5	2
chr7	3130694	nsc_1_pat	NA	0
chr7	3130694	nsc_2_mat	1	1
chr7	3130694	nsc_2_pat	1	3
chr7	3130694	nsc_3_mat	0.6	5
chr7	3130694	nsc_3_pat	0	1
chr7	3130771	nsc_1_mat	NA	0
chr7	3130771	nsc_1_pat	NA	0
chr7	3130771	nsc_2_mat	NA	0
chr7	3130771	nsc_2_pat	NA	0
chr7	3130771	nsc_3_mat	1	1
chr7	3130771	nsc_3_pat	NA	0
chr7	3130865	nsc_1_mat	NA	0
chr7	3130865	nsc_1_pat	NA	0
chr7	3130865	nsc_2_mat	NA	0
chr7	3130865	nsc_2_pat	NA	0
chr7	3130865	nsc_3_mat	NA	0
chr7	3130865	nsc_3_pat	0	1
chr7	3130977	nsc_1_mat	NA	0
chr7	3130977	nsc_1_pat	NA	0
chr7	3130977	nsc_2_mat	NA	0
chr7	3130977	nsc_2_pat	NA	0
chr7	3130977	nsc_3_mat	1	1
chr7	3130977	nsc_3_pat	NA	0
chr7	3130997	nsc_1_mat	NA	0
chr7	3130997	nsc_1_pat	NA	0
chr7	3130997	nsc_2_mat	NA	0
chr7	3130997	nsc_2_pat	NA	0
chr7	3130997	nsc_3_mat	NA	0
chr7	3130997	nsc_3_pat	1	1
chr7	3131001	nsc_1_mat	NA	0
chr7	3131001	nsc_1_pat	NA	0
chr7	3131001	nsc_2_mat	NA	0
chr7	3131001	nsc_2_pat	NA	0
chr7	3131001	nsc_3_mat	0	1
chr7	3131001	nsc_3_pat	NA	0
chr7	3131008	nsc_1_mat	NA	0
chr7	3131008	nsc_1_pat	NA	0
chr7	3131008	nsc_2_mat	NA	0
chr7	3131008	nsc_2_pat	NA	0
chr7	3131008	nsc_3_mat	1	1
chr7	3131008	nsc_3_pat	NA	0
chr7	3131021	nsc_1_mat	NA	0
chr7	3131021	nsc_1_pat	NA	0
chr7	3131021	nsc_2_mat	NA	0
chr7	3131021	nsc_2_pat	NA	0
chr7	3131021	nsc_3_mat	0	1
chr7	3131021	nsc_3_pat	NA	0
chr7	3131116	nsc_1_mat	1	1
chr7	3131116	nsc_1_pat	NA	0
chr7	3131116	nsc_2_mat	NA	0
chr7	3131116	nsc_2_pat	NA	0
chr7	3131116	nsc_3_mat	NA	0
chr7	3131116	nsc_3_pat	NA	0
chr7	3131167	nsc_1_mat	NA	0
chr7	3131167	nsc_1_pat	NA	0
chr7	3131167	nsc_2_mat	NA	0
chr7	3131167	nsc_2_pat	NA	0
chr7	3131167	nsc_3_mat	0	1
chr7	3131167	nsc_3_pat	NA	0
chr7	3131184	nsc_1_mat	NA	0
chr7	3131184	nsc_1_pat	NA	0
chr7	3131184	nsc_2_mat	NA	0
chr7	3131184	nsc_2_pat	NA	0
chr7	3131184	nsc_3_mat	1	1
chr7	3131184	nsc_3_pat	NA	0
chr7	3131224	nsc_1_mat	NA	0
chr7	3131224	nsc_1_pat	NA	0
chr7	3131224	nsc_2_mat	NA	0
chr7	3131224	nsc_2_pat	NA	0
chr7	3131224	nsc_3_mat	1	1
chr7	3131224	nsc_3_pat	NA	0
chr7	3131231	nsc_1_mat	NA	0
chr7	3131231	nsc_1_pat	NA	0
chr7	3131231	nsc_2_mat	NA	0
chr7	3131231	nsc_2_pat	NA	0
chr7	3131231	nsc_3_mat	0	1
chr7	3131231	nsc_3_pat	NA	0
chr7	3131253	nsc_1_mat	NA	0
chr7	3131253	nsc_1_pat	NA	0
chr7	3131253	nsc_2_mat	NA	0
chr7	3131253	nsc_2_pat	NA	0
chr7	3131253	nsc_3_mat	1	1
chr7	3131253	nsc_3_pat	NA	0
chr7	3131300	nsc_1_mat	NA	0
chr7	3131300	nsc_1_pat	NA	0
chr7	3131300	nsc_2_mat	NA	0
chr7	3131300	nsc_2_pat	NA	0
chr7	3131300	nsc_3_mat	NA	0
chr7	3131300	nsc_3_pat	0	1
chr7	3131343	nsc_1_mat	NA	0
chr7	3131343	nsc_1_pat	NA	0
chr7	3131343	nsc_2_mat	NA	0
chr7	3131343	nsc_2_pat	NA	0
chr7	3131343	nsc_3_mat	0	1
chr7	3131343	nsc_3_pat	NA	0
chr7	3131359	nsc_1_mat	NA	0
chr7	3131359	nsc_1_pat	NA	0
chr7	3131359	nsc_2_mat	NA	0
chr7	3131359	nsc_2_pat	NA	0
chr7	3131359	nsc_3_mat	1	1
chr7	3131359	nsc_3_pat	NA	0
chr7	3131403	nsc_1_mat	NA	0
chr7	3131403	nsc_1_pat	NA	0
chr7	3131403	nsc_2_mat	NA	0
chr7	3131403	nsc_2_pat	NA	0
chr7	3131403	nsc_3_mat	0	1
chr7	3131403	nsc_3_pat	1	1
chr7	3131410	nsc_1_mat	NA	0
chr7	3131410	nsc_1_pat	NA	0
chr7	3131410	nsc_2_mat	NA	0
chr7	3131410	nsc_2_pat	0	1
chr7	3131410	nsc_3_mat	NA	0
chr7	3131410	nsc_3_pat	NA	0
chr7	3131429	nsc_1_mat	NA	0
chr7	3131429	nsc_1_pat	NA	0
chr7	3131429	nsc_2_mat	NA	0
chr7	3131429	nsc_2_pat	NA	0
chr7	3131429	nsc_3_mat	0	1
chr7	3131429	nsc_3_pat	NA	0
chr7	3131444	nsc_1_mat	NA	0
chr7	3131444	nsc_1_pat	NA	0
chr7	3131444	nsc_2_mat	NA	0
chr7	3131444	nsc_2_pat	NA	0
chr7	3131444	nsc_3_mat	0	1
chr7	3131444	nsc_3_pat	NA	0
chr7	3131474	nsc_1_mat	0	1
chr7	3131474	nsc_1_pat	NA	0
chr7	3131474	nsc_2_mat	NA	0
chr7	3131474	nsc_2_pat	0.5	2
chr7	3131474	nsc_3_mat	0.6666666666666666	3
chr7	3131474	nsc_3_pat	NA	0
chr7	3131476	nsc_1_mat	NA	0
chr7	3131476	nsc_1_pat	NA	0
chr7	3131476	nsc_2_mat	NA	0
chr7	3131476	nsc_2_pat	NA	0
chr7	3131476	nsc_3_mat	0	1
chr7	3131476	nsc_3_pat	NA	0
chr7	3131477	nsc_1_mat	NA	0
chr7	3131477	nsc_1_pat	NA	0
chr7	3131477	nsc_2_mat	NA	0
chr7	3131477	nsc_2_pat	NA	0
chr7	3131477	nsc_3_mat	NA	0
chr7	3131477	nsc_3_pat	0	1
chr7	3131507	nsc_1_mat	NA	0
chr7	3131507	nsc_1_pat	NA	0
chr7	3131507	nsc_2_mat	NA	0
chr7	3131507	nsc_2_pat	NA	0
chr7	3131507	nsc_3_mat	0	1
chr7	3131507	nsc_3_pat	NA	0
chr7	3131520	nsc_1_mat	NA	0
chr7	3131520	nsc_1_pat	NA	0
chr7	3131520	nsc_2_mat	NA	0
chr7	3131520	nsc_2_pat	NA	0
chr7	3131520	nsc_3_mat	0	1
chr7	3131520	nsc_3_pat	0	1
chr7	3131651	nsc_1_mat	NA	0
chr7	3131651	nsc_1_pat	NA	0
chr7	3131651	nsc_2_mat	NA	0
chr7	3131651	nsc_2_pat	NA	0
chr7	3131651	nsc_3_mat	0	1
chr7	3131651	nsc_3_pat	NA	0
chr7	3131713	nsc_1_mat	1	1
chr7	3131713	nsc_1_pat	NA	0
chr7	3131713	nsc_2_mat	0	1
chr7	3131713	nsc_2_pat	1	2
chr7	3131713	nsc_3_mat	0.6666666666666666	3
chr7	3131713	nsc_3_pat	1	1
chr7	3131790	nsc_1_mat	NA	0
chr7	3131790	nsc_1_pat	NA	0
chr7	3131790	nsc_2_mat	NA	0
chr7	3131790	nsc_2_pat	NA	0
chr7	3131790	nsc_3_mat	0	1
chr7	3131790	nsc_3_pat	NA	0
chr7	3131799	nsc_1_mat	NA	0
chr7	3131799	nsc_1_pat	NA	0
chr7	3131799	nsc_2_mat	NA	0
chr7	3131799	nsc_2_pat	NA	0
chr7	3131799	nsc_3_mat	NA	0
chr7	3131799	nsc_3_pat	0	1
chr7	3131806	nsc_1_mat	NA	0
chr7	3131806	nsc_1_pat	NA	0
chr7	3131806	nsc_2_mat	NA	0
chr7	3131806	nsc_2_pat	NA	0
chr7	3131806	nsc_3_mat	NA	0
chr7	3131806	nsc_3_pat	0	1
chr7	3131886	nsc_1_mat	NA	0
chr7	3131886	nsc_1_pat	NA	0
chr7	3131886	nsc_2_mat	NA	0
chr7	3131886	nsc_2_pat	NA	0
chr7	3131886	nsc_3_mat	NA	0
chr7	3131886	nsc_3_pat	0	1
chr7	3131953	nsc_1_mat	1	1
chr7	3131953	nsc_1_pat	NA	0
chr7	3131953	nsc_2_mat	NA	0
chr7	3131953	nsc_2_pat	0.6666666666666666	3
chr7	3131953	nsc_3_mat	1	3
chr7	3131953	nsc_3_pat	NA	0
chr7	3131990	nsc_1_mat	NA	0
chr7	3131990	nsc_1_pat	NA	0
chr7	3131990	nsc_2_mat	NA	0
chr7	3131990	nsc_2_pat	NA	0
chr7	3131990	nsc_3_mat	1	1
chr7	3131990	nsc_3_pat	NA	0
chr7	3132160	nsc_1_mat	NA	0
chr7	3132160	nsc_1_pat	NA	0
chr7	3132160	nsc_2_mat	NA	0
chr7	3132160	nsc_2_pat	0.5	2
chr7	3132160	nsc_3_mat	NA	0
chr7	3132160	nsc_3_pat	NA	0
chr7	3132161	nsc_1_mat	NA	0
chr7	3132161	nsc_1_pat	NA	0
chr7	3132161	nsc_2_mat	NA	0
chr7	3132161	nsc_2_pat	1	1
chr7	3132161	nsc_3_mat	NA	0
chr7	3132161	nsc_3_pat	0	1
chr7	3132171	nsc_1_mat	NA	0
chr7	3132171	nsc_1_pat	NA	0
chr7	3132171	nsc_2_mat	NA	0
chr7	3132171	nsc_2_pat	NA	0
chr7	3132171	nsc_3_mat	NA	0
chr7	3132171	nsc_3_pat	1	1
chr7	3132225	nsc_1_mat	NA	0
chr7	3132225	nsc_1_pat	NA	0
chr7	3132225	nsc_2_mat	NA	0
chr7	3132225	nsc_2_pat	NA	0
chr7	3132225	nsc_3_mat	NA	0
chr7	3132225	nsc_3_pat	0	1
chr7	3132233	nsc_1_mat	NA	0
chr7	3132233	nsc_1_pat	NA	0
chr7	3132233	nsc_2_mat	NA	0
chr7	3132233	nsc_2_pat	NA	0
chr7	3132233	nsc_3_mat	0	1
chr7	3132233	nsc_3_pat	NA	0
chr7	3132256	nsc_1_mat	NA	0
chr7	3132256	nsc_1_pat	NA	0
chr7	3132256	nsc_2_mat	NA	0
chr7	3132256	nsc_2_pat	NA	0
chr7	3132256	nsc_3_mat	0	1
chr7	3132256	nsc_3_pat	NA	0
chr7	3132273	nsc_1_mat	NA	0
chr7	3132273	nsc_1_pat	NA	0
chr7	3132273	nsc_2_mat	NA	0
chr7	3132273	nsc_2_pat	1	1
chr7	3132273	nsc_3_mat	NA	0
chr7	3132273	nsc_3_pat	NA	0
chr7	3132511	nsc_1_mat	1	2
chr7	3132511	nsc_1_pat	NA	0
chr7	3132511	nsc_2_mat	1	1
chr7	3132511	nsc_2_pat	1	3
chr7	3132511	nsc_3_mat	1	3
chr7	3132511	nsc_3_pat	1	1
chr7	3132515	nsc_1_mat	1	2
chr7	3132515	nsc_1_pat	NA	0
chr7	3132515	nsc_2_mat	1	1
chr7	3132515	nsc_2_pat	1	2
chr7	3132515	nsc_3_mat	1	4
chr7	3132515	nsc_3_pat	1	1
chr7	3132768	nsc_1_mat	NA	0
chr7	3132768	nsc_1_pat	NA	0
chr7	3132768	nsc_2_mat	NA	0
chr7	3132768	nsc_2_pat	NA	0
chr7	3132768	nsc_3_mat	NA	0
chr7	3132768	nsc_3_pat	1	1
chr7	3132828	nsc_1_mat	1	1
chr7	3132828	nsc_1_pat	NA	0
chr7	3132828	nsc_2_mat	NA	0
chr7	3132828	nsc_2_pat	NA	0
chr7	3132828	nsc_3_mat	NA	0
chr7	3132828	nsc_3_pat	NA	0
chr7	3132846	nsc_1_mat	NA	0
chr7	3132846	nsc_1_pat	NA	0
chr7	3132846	nsc_2_mat	NA	0
chr7	3132846	nsc_2_pat	NA	0
chr7	3132846	nsc_3_mat	1	1
chr7	3132846	nsc_3_pat	NA	0
chr7	3132866	nsc_1_mat	NA	0
chr7	3132866	nsc_1_pat	NA	0
chr7	3132866	nsc_2_mat	NA	0
chr7	3132866	nsc_2_pat	NA	0
chr7	3132866	nsc_3_mat	1	1
chr7	3132866	nsc_3_pat	NA	0
chr7	3133060	nsc_1_mat	NA	0
chr7	3133060	nsc_1_pat	NA	0
chr7	3133060	nsc_2_mat	NA	0
chr7	3133060	nsc_2_pat	0	3
chr7	3133060	nsc_3_mat	NA	0
chr7	3133060	nsc_3_pat	NA	0
chr7	3133065	nsc_1_mat	NA	0
chr7	3133065	nsc_1_pat	NA	0
chr7	3133065	nsc_2_mat	NA	0
chr7	3133065	nsc_2_pat	NA	0
chr7	3133065	nsc_3_mat	0	1
chr7	3133065	nsc_3_pat	NA	0
chr7	3133092	nsc_1_mat	NA	0
chr7	3133092	nsc_1_pat	NA	0
chr7	3133092	nsc_2_mat	0	1
chr7	3133092	nsc_2_pat	NA	0
chr7	3133092	nsc_3_mat	NA	0
chr7	3133092	nsc_3_pat	NA	0
chr7	3133125	nsc_1_mat	0	1
chr7	3133125	nsc_1_pat	NA	0
chr7	3133125	nsc_2_mat	NA	0
chr7	3133125	nsc_2_pat	NA	0
chr7	3133125	nsc_3_mat	NA	0
chr7	3133125	nsc_3_pat	NA	0
chr7	3133137	nsc_1_mat	1	2
chr7	3133137	nsc_1_pat	NA	0
chr7	3133137	nsc_2_mat	1	1
chr7	3133137	nsc_2_pat	1	2
chr7	3133137	nsc_3_mat	0.5	4
chr7	3133137	nsc_3_pat	NA	0
chr7	3133191	nsc_1_mat	NA	0
chr7	3133191	nsc_1_pat	NA	0
chr7	3133191	nsc_2_mat	NA	0
chr7	3133191	nsc_2_pat	1	3
chr7	3133191	nsc_3_mat	1	1
chr7	3133191	nsc_3_pat	1	1
chr7	3133257	nsc_1_mat	NA	0
chr7	3133257	nsc_1_pat	NA	0
chr7	3133257	nsc_2_mat	NA	0
chr7	3133257	nsc_2_pat	NA	0
chr7	3133257	nsc_3_mat	NA	0
chr7	3133257	nsc_3_pat	0	1
chr7	3133280	nsc_1_mat	0	1
chr7	3133280	nsc_1_pat	NA	0
chr7	3133280	nsc_2_mat	NA	0
chr7	3133280	nsc_2_pat	NA	0
chr7	3133280	nsc_3_mat	NA	0
chr7	3133280	nsc_3_pat	NA	0
chr7	3133302	nsc_1_mat	1	1
chr7	3133302	nsc_1_pat	NA	0
chr7	3133302	nsc_2_mat	1	2
chr7	3133302	nsc_2_pat	1	3
chr7	3133302	nsc_3_mat	1	4
chr7	3133302	nsc_3_pat	NA	0
chr7	3133462	nsc_1_mat	NA	0
chr7	3133462	nsc_1_pat	NA	0
chr7	3133462	nsc_2_mat	NA	0
chr7	3133462	nsc_2_pat	NA	0
chr7	3133462	nsc_3_mat	0	1
chr7	3133462	nsc_3_pat	NA	0
chr7	3133528	nsc_1_mat	NA	0
chr7	3133528	nsc_1_pat	NA	0
chr7	3133528	nsc_2_mat	NA	0
chr7	3133528	nsc_2_pat	1	1
chr7	3133528	nsc_3_mat	NA	0
chr7	3133528	nsc_3_pat	NA	0
chr7	3133584	nsc_1_mat	1	1
chr7	3133584	nsc_1_pat	NA	0
chr7	3133584	nsc_2_mat	1	2
chr7	3133584	nsc_2_pat	0.6666666666666666	3
chr7	3133584	nsc_3_mat	0.75	4
chr7	3133584	nsc_3_pat	NA	0
chr7	3133634	nsc_1_mat	NA	0
chr7	3133634	nsc_1_pat	NA	0
chr7	3133634	nsc_2_mat	0	1
chr7	3133634	nsc_2_pat	NA	0
chr7	3133634	nsc_3_mat	NA	0
chr7	3133634	nsc_3_pat	NA	0
chr7	3133843	nsc_1_mat	1	1
chr7	3133843	nsc_1_pat	NA	0
chr7	3133843	nsc_2_mat	1	1
chr7	3133843	nsc_2_pat	0.5	2
chr7	3133843	nsc_3_mat	0.6666666666666666	3
chr7	3133843	nsc_3_pat	1	1
chr7	3133885	nsc_1_mat	NA	0
chr7	3133885	nsc_1_pat	NA	0
chr7	3133885	nsc_2_mat	NA	0
chr7	3133885	nsc_2_pat	0.5	2
chr7	3133885	nsc_3_mat	1	1
chr7	3133885	nsc_3_pat	0	1
chr7	3133913	nsc_1_mat	NA	0
chr7	3133913	nsc_1_pat	NA	0
chr7	3133913	nsc_2_mat	NA	0
chr7	3133913	nsc_2_pat	NA	0
chr7	3133913	nsc_3_mat	NA	0
chr7	3133913	nsc_3_pat	1	1
chr7	3133942	nsc_1_mat	NA	0
chr7	3133942	nsc_1_pat	NA	0
chr7	3133942	nsc_2_mat	NA	0
chr7	3133942	nsc_2_pat	NA	0
chr7	3133942	nsc_3_mat	NA	0
chr7	3133942	nsc_3_pat	1	1
chr7	3133957	nsc_1_mat	NA	0
chr7	3133957	nsc_1_pat	NA	0
chr7	3133957	nsc_2_mat	NA	0
chr7	3133957	nsc_2_pat	0	2
chr7	3133957	nsc_3_mat	1	1
chr7	3133957	nsc_3_pat	NA	0
chr7	3133971	nsc_1_mat	0	1
chr7	3133971	nsc_1_pat	NA	0
chr7	3133971	nsc_2_mat	1	2
chr7	3133971	nsc_2_pat	1	2
chr7	3133971	nsc_3_mat	0.6666666666666666	3
chr7	3133971	nsc_3_pat	1	1
chr7	3133980	nsc_1_mat	1	1
chr7	3133980	nsc_1_pat	NA	0
chr7	3133980	nsc_2_mat	NA	0
chr7	3133980	nsc_2_pat	NA	0
chr7	3133980	nsc_3_mat	NA	0
chr7	3133980	nsc_3_pat	NA	0
chr7	3134011	nsc_1_mat	1	1
chr7	3134011	nsc_1_pat	NA	0
chr7	3134011	nsc_2_mat	1	2
chr7	3134011	nsc_2_pat	1	2
chr7	3134011	nsc_3_mat	1	4
chr7	3134011	nsc_3_pat	1	1
chr7	3134017	nsc_1_mat	NA	0
chr7	3134017	nsc_1_pat	NA	0
chr7	3134017	nsc_2_mat	NA	0
chr7	3134017	nsc_2_pat	NA	0
chr7	3134017	nsc_3_mat	1	1
chr7	3134017	nsc_3_pat	NA	0
chr7	3134020	nsc_1_mat	NA	0
chr7	3134020	nsc_1_pat	NA	0
chr7	3134020	nsc_2_mat	NA	0
chr7	3134020	nsc_2_pat	NA	0
chr7	3134020	nsc_3_mat	NA	0
chr7	3134020	nsc_3_pat	1	1
chr7	3134024	nsc_1_mat	1	1
chr7	3134024	nsc_1_pat	NA	0
chr7	3134024	nsc_2_mat	1	2
chr7	3134024	nsc_2_pat	1	1
chr7	3134024	nsc_3_mat	1	4
chr7	3134024	nsc_3_pat	0	1
chr7	3134079	nsc_1_mat	NA	0
chr7	3134079	nsc_1_pat	NA	0
chr7	3134079	nsc_2_mat	NA	0
chr7	3134079	nsc_2_pat	NA	0
chr7	3134079	nsc_3_mat	1	1
chr7	3134079	nsc_3_pat	NA	0
chr7	3134147	nsc_1_mat	0	1
chr7	3134147	nsc_1_pat	NA	0
chr7	3134147	nsc_2_mat	0	2
chr7	3134147	nsc_2_pat	0	2
chr7	3134147	nsc_3_mat	0.3333333333333333	3
chr7	3134147	nsc_3_pat	1	1
chr7	3134153	nsc_1_mat	NA	0
chr7	3134153	nsc_1_pat	NA	0
chr7	3134153	nsc_2_mat	NA	0
chr7	3134153	nsc_2_pat	NA	0
chr7	3134153	nsc_3_mat	NA	0
chr7	3134153	nsc_3_pat	1	1
chr7	3134206	nsc_1_mat	NA	0
chr7	3134206	nsc_1_pat	NA	0
chr7	3134206	nsc_2_mat	NA	0
chr7	3134206	nsc_2_pat	NA	0
chr7	3134206	nsc_3_mat	0	1
chr7	3134206	nsc_3_pat	NA	0
chr7	3134228	nsc_1_mat	NA	0
chr7	3134228	nsc_1_pat	NA	0
chr7	3134228	nsc_2_mat	NA	0
chr7	3134228	nsc_2_pat	NA	0
chr7	3134228	nsc_3_mat	NA	0
chr7	3134228	nsc_3_pat	0	1
chr7	3134314	nsc_1_mat	1	1
chr7	3134314	nsc_1_pat	NA	0
chr7	3134314	nsc_2_mat	0	2
chr7	3134314	nsc_2_pat	0.5	2
chr7	3134314	nsc_3_mat	0.6666666666666666	3
chr7	3134314	nsc_3_pat	1	1
chr7	3134343	nsc_1_mat	NA	0
chr7	3134343	nsc_1_pat	NA	0
chr7	3134343	nsc_2_mat	NA	0
chr7	3134343	nsc_2_pat	1	2
chr7	3134343	nsc_3_mat	1	1
chr7	3134343	nsc_3_pat	NA	0
chr7	3134360	nsc_1_mat	NA	0
chr7	3134360	nsc_1_pat	NA	0
chr7	3134360	nsc_2_mat	1	2
chr7	3134360	nsc_2_pat	1	1
chr7	3134360	nsc_3_mat	0.75	4
chr7	3134360	nsc_3_pat	NA	0
chr7	3134361	nsc_1_mat	NA	0
chr7	3134361	nsc_1_pat	NA	0
chr7	3134361	nsc_2_mat	NA	0
chr7	3134361	nsc_2_pat	0	1
chr7	3134361	nsc_3_mat	NA	0
chr7	3134361	nsc_3_pat	NA	0
chr7	3134425	nsc_1_mat	NA	0
chr7	3134425	nsc_1_pat	NA	0
chr7	3134425	nsc_2_mat	NA	0
chr7	3134425	nsc_2_pat	NA	0
chr7	3134425	nsc_3_mat	NA	0
chr7	3134425	nsc_3_pat	1	1
chr7	3134457	nsc_1_mat	0	1
chr7	3134457	nsc_1_pat	NA	0
chr7	3134457	nsc_2_mat	NA	0
chr7	3134457	nsc_2_pat	NA	0
chr7	3134457	nsc_3_mat	NA	0
chr7	3134457	nsc_3_pat	NA	0
chr7	3134469	nsc_1_mat	NA	0
chr7	3134469	nsc_1_pat	NA	0
chr7	3134469	nsc_2_mat	NA	0
chr7	3134469	nsc_2_pat	1	1
chr7	3134469	nsc_3_mat	1	1
chr7	3134469	nsc_3_pat	NA	0
chr7	3134472	nsc_1_mat	0	1
chr7	3134472	nsc_1_pat	NA	0
chr7	3134472	nsc_2_mat	0	1
chr7	3134472	nsc_2_pat	0.5	2
chr7	3134472	nsc_3_mat	0.6666666666666666	3
chr7	3134472	nsc_3_pat	NA	0
chr7	3134520	nsc_1_mat	NA	0
chr7	3134520	nsc_1_pat	NA	0
chr7	3134520	nsc_2_mat	NA	0
chr7	3134520	nsc_2_pat	NA	0
chr7	3134520	nsc_3_mat	1	1
chr7	3134520	nsc_3_pat	NA	0
chr7	3134547	nsc_1_mat	NA	0
chr7	3134547	nsc_1_pat	NA	0
chr7	3134547	nsc_2_mat	NA	0
chr7	3134547	nsc_2_pat	NA	0
chr7	3134547	nsc_3_mat	0	1
chr7	3134547	nsc_3_pat	NA	0
chr7	3134552	nsc_1_mat	0	1
chr7	3134552	nsc_1_pat	NA	0
chr7	3134552	nsc_2_mat	1	2
chr7	3134552	nsc_2_pat	1	2
chr7	3134552	nsc_3_mat	1	3
chr7	3134552	nsc_3_pat	NA	0
chr7	3134584	nsc_1_mat	1	1
chr7	3134584	nsc_1_pat	NA	0
chr7	3134584	nsc_2_mat	1	2
chr7	3134584	nsc_2_pat	1	2
chr7	3134584	nsc_3_mat	0.6666666666666666	3
chr7	3134584	nsc_3_pat	1	1
chr7	3134588	nsc_1_mat	0	1
chr7	3134588	nsc_1_pat	NA	0
chr7	3134588	nsc_2_mat	NA	0
chr7	3134588	nsc_2_pat	NA	0
chr7	3134588	nsc_3_mat	NA	0
chr7	3134588	nsc_3_pat	NA	0
chr7	3134603	nsc_1_mat	1	1
chr7	3134603	nsc_1_pat	NA	0
chr7	3134603	nsc_2_mat	1	2
chr7	3134603	nsc_2_pat	NA	0
chr7	3134603	nsc_3_mat	1	4
chr7	3134603	nsc_3_pat	NA	0
chr7	3134611	nsc_1_mat	1	1
chr7	3134611	nsc_1_pat	NA	0
chr7	3134611	nsc_2_mat	0.5	2
chr7	3134611	nsc_2_pat	1	2
chr7	3134611	nsc_3_mat	1	4
chr7	3134611	nsc_3_pat	NA	0
chr7	3134619	nsc_1_mat	1	1
chr7	3134619	nsc_1_pat	NA	0
chr7	3134619	nsc_2_mat	1	2
chr7	3134619	nsc_2_pat	1	1
chr7	3134619	nsc_3_mat	1	4
chr7	3134619	nsc_3_pat	1	1
chr7	3134626	nsc_1_mat	1	1
chr7	3134626	nsc_1_pat	NA	0
chr7	3134626	nsc_2_mat	1	2
chr7	3134626	nsc_2_pat	0	1
chr7	3134626	nsc_3_mat	1	4
chr7	3134626	nsc_3_pat	NA	0
chr7	3134668	nsc_1_mat	NA	0
chr7	3134668	nsc_1_pat	NA	0
chr7	3134668	nsc_2_mat	NA	0
chr7	3134668	nsc_2_pat	NA	0
chr7	3134668	nsc_3_mat	0	1
chr7	3134668	nsc_3_pat	NA	0
chr7	3134725	nsc_1_mat	NA	0
chr7	3134725	nsc_1_pat	NA	0
chr7	3134725	nsc_2_mat	NA	0
chr7	3134725	nsc_2_pat	NA	0
chr7	3134725	nsc_3_mat	0	1
chr7	3134725	nsc_3_pat	NA	0
chr7	3134767	nsc_1_mat	NA	0
chr7	3134767	nsc_1_pat	NA	0
chr7	3134767	nsc_2_mat	NA	0
chr7	3134767	nsc_2_pat	NA	0
chr7	3134767	nsc_3_mat	NA	0
chr7	3134767	nsc_3_pat	1	1
chr7	3134858	nsc_1_mat	NA	0
chr7	3134858	nsc_1_pat	NA	0
chr7	3134858	nsc_2_mat	0	2
chr7	3134858	nsc_2_pat	0	2
chr7	3134858	nsc_3_mat	1	2
chr7	3134858	nsc_3_pat	NA	0
chr7	3134864	nsc_1_mat	0	1
chr7	3134864	nsc_1_pat	NA	0
chr7	3134864	nsc_2_mat	NA	0
chr7	3134864	nsc_2_pat	NA	0
